Generation,Max_Fitness,Ave_Fitness,Min_Fitness
0,0,504.5948773111067,665.3286388699079,810.2854322374652
1,1,504.5948773111067,617.730369190713,681.6246483652619
2,2,504.5948773111067,592.0035121948797,702.4658264484813
3,3,504.5948773111067,575.1712925314299,660.1909830670328
4,4,504.5948773111067,554.1490908484217,606.1443744341215
5,5,504.5948773111067,538.8675221270922,614.7945112992217
6,6,487.6371059807211,518.7634013829804,579.0085288857717
7,7,487.6371059807211,509.1059657651354,569.1933136823998
8,8,487.6371059807211,504.1552063674829,541.0514841956756
9,9,487.6371059807211,504.57162497463656,572.9733086448175
10,10,487.6371059807211,500.0893485645501,575.1605677027331
11,11,487.6371059807211,499.9849398603687,612.2967817948723
12,12,487.6371059807211,493.70800813882494,572.4094582023139
13,13,487.6371059807211,487.7870056835532,495.1320911223434
14,14,484.46774119738166,491.1731619359488,564.0158326968156
15,15,484.46774119738166,495.72085834972603,609.770866972752
16,16,482.5785170634879,495.0605686126257,644.5724208637878
17,17,473.9796777386468,491.7111386975467,571.7416960287893
18,18,471.73378848714907,496.4842341062102,628.290207367608
19,19,450.2355064856281,492.53323097111047,668.2214898416247
20,20,450.2355064856281,480.18614617881497,505.38054846441077
21,21,450.2355064856281,479.90241684390946,604.2272559657
22,22,449.45364446108465,476.12267053925723,603.816862768379
23,23,449.45364446108465,469.4891849902972,552.2077264514422
24,24,444.95223306233373,464.7298444959316,530.1192956607539
25,25,444.95223306233373,452.13218480016144,502.4638802681126
26,26,444.95223306233373,456.01455203038876,598.0072800639317
27,27,444.95223306233373,452.93689180045965,550.9275185275105
28,28,444.95223306233373,454.4177904086719,594.874245266149
29,29,444.95223306233373,449.91363775080106,521.4930187438671
30,30,430.7974180171704,451.3979149237716,612.9850822274168
31,31,430.7974180171704,457.54083624307736,592.3657328126963
32,32,430.7974180171704,447.78090084426674,592.3657328126963
33,33,430.7974180171704,444.3247972255821,577.8354171353019
34,34,430.7974180171704,436.13448749938254,444.95223306233373
35,35,422.961858828517,442.2672153951235,595.5974346243624
36,36,422.961858828517,439.2993194541392,557.3853218640614
37,37,422.961858828517,437.7573760795242,623.8995611245742
38,38,422.961858828517,432.41426276331964,525.7707254861257
39,39,422.961858828517,429.8988609326864,465.8127278032073
40,40,422.961858828517,437.133456147866,587.7618754357089
41,41,422.961858828517,428.3070115644748,579.0321611448547
42,42,422.961858828517,431.8299783006779,505.5122390339118
43,43,422.961858828517,425.2702053644568,501.80934480978436
44,44,422.961858828517,430.19932603791153,571.6687574371398
45,45,417.809278200416,426.1544112385106,546.8570052057787
46,46,417.809278200416,433.09760725186885,611.4469620015423
47,47,417.809278200416,433.31329967494923,598.0882801193
48,48,417.809278200416,429.179278658146,603.2408607474009
49,49,417.809278200416,428.3243161805466,504.5112158957483
50,50,417.809278200416,427.3469123934556,610.9114213078199
51,51,417.809278200416,435.64873228540074,606.2943813734413
52,52,417.809278200416,424.5213892498389,497.2095519174329
53,53,417.809278200416,421.82996149316847,573.8795805167537
