Generation,Max_Fitness,Ave_Fitness,Min_Fitness
0,0,578.140203426527,682.3479478394999,793.8088535846083
1,1,587.037963725541,628.7091472315014,667.4589228516702
2,2,587.037963725541,616.3679094676263,677.5719862962409
3,3,575.8652648296134,589.6253601433535,607.241432172442
4,4,546.6490381192007,574.4910990459018,587.037963725541
5,5,546.6490381192007,574.0693881835593,625.3183350201691
6,6,451.58038028532707,532.867171090587,575.8652648296134
7,7,451.58038028532707,523.655565428592,606.3771506292034
8,8,451.58038028532707,487.3718549110339,543.592134099593
9,9,451.58038028532707,480.05065546763245,524.1608095014883
10,10,451.58038028532707,475.4254348901043,508.4084588456308
11,11,458.0289697195658,481.0434882090466,536.9510992967593
12,12,458.0289697195658,478.6228899821166,524.8481081621089
13,13,458.0289697195658,504.4416622175948,637.2030815884756
14,14,458.0289697195658,477.09581337458076,503.1424494469736
15,15,458.0289697195658,465.64976732088746,484.0828034361035
16,16,458.0289697195658,495.7612307038554,554.7160091377212
17,17,435.7161656226905,497.5022226895986,540.8309008944481
18,18,435.7161656226905,486.97951972912335,549.8884254945821
19,19,435.7161656226905,466.4049590860448,525.1828216670045
20,20,445.0806917740217,451.4642915027404,472.51378714878234
21,21,445.0806917740217,457.96000413264136,509.4772535671197
22,22,445.0806917740217,452.9907809959101,484.63113788346305
23,23,440.02991548969766,454.6126077676242,497.791048026358
24,24,445.0806917740217,465.0254148898184,504.9262516579901
25,25,445.0806917740217,445.08069177402183,445.0806917740217
26,26,422.76788767714635,440.70205816505114,445.5003278260436
27,27,422.76788767714635,476.56170142849413,529.2217768640222
28,28,445.0806917740217,489.1139773729261,568.5754831239416
29,29,465.30727127742364,546.2990858367417,633.9935728601697
30,30,465.3072712774236,498.1519638960857,554.9746487324574
31,31,465.3072712774236,491.6729375582552,526.4644691352122
32,32,462.0866319793956,470.26522661903954,493.31768728353126
33,33,462.0866319793956,464.1460779099878,465.3072712774236
34,34,462.0866319793956,481.38862289367927,554.1053237350322
35,35,462.0866319793956,500.1448067853786,634.1504073803907
36,36,462.0866319793956,481.09981772646324,555.2466254381035
37,37,462.72194373827244,483.8135658873663,535.0637929096717
38,38,462.72194373827244,488.64560968413946,511.8562175916974
39,39,462.72194373827244,479.48359957697164,507.8738779524201
40,40,462.72194373827244,501.80070326647785,629.9899669540315
41,41,462.72194373827244,467.9588879149067,488.9066646214438
42,42,462.72194373827244,473.2758488796825,515.491469445323
43,43,447.6667804036702,466.1677836539001,495.00630665101323
44,44,447.6667804036702,456.69987840443156,462.72194373827244
45,45,447.6667804036702,464.90857860670775,500.892543026053
46,46,447.6667804036702,477.444434607033,544.9473165891949
47,47,447.6667804036702,462.9919455318911,509.23744271017245
48,48,447.6667804036702,464.0427639083174,505.22198378866193
49,49,447.6667804036702,472.9922920658485,574.2943387145618
50,50,447.6667804036702,463.71439776597464,527.9048672151922
51,51,447.6667804036702,486.0686870065736,515.3943404121094
