Generation,Max_Fitness,Ave_Fitness,Min_Fitness
0,0,589.7278347531523,666.8832794651502,809.0940663911915
1,0.0,418.3084205012494,809.0940663911915
1,1,589.7278347531523,670.0467754283687,809.0940663911915
2,0.0,419.7253397775921,809.0940663911915
2,2,618.8589098468628,670.4031035401742,809.0940663911915
3,0.0,419.7253397775921,809.0940663911915
3,3,595.9708209215678,677.5572620412306,809.0940663911915
4,0.0,425.79602329058326,809.0940663911915
4,4,635.240823766997,690.7040145224936,809.0940663911915
5,0.0,428.61999794545744,809.0940663911915
5,5,635.240823766997,690.7040145224936,809.0940663911915
6,0.0,428.61999794545744,809.0940663911915
6,6,653.1593577636813,700.8660655853653,809.0940663911915
7,0.0,434.3604259606867,809.0940663911915
7,7,655.028629522136,714.8291662675163,809.0940663911915
8,0.0,441.77853842382444,809.0940663911915
8,8,688.5143401846752,718.2019144207587,809.0940663911915
9,0.0,441.77853842382444,809.0940663911915
9,9,671.5553590271463,725.8836639513727,809.0940663911915
10,0.0,447.0089099165631,809.0940663911915
10,10,596.4294284722295,714.8027250010634,809.0940663911915
11,0.0,447.0089099165631,809.0940663911915
11,11,620.2851889761669,719.508248180998,809.0940663911915
12,0.0,449.002487853939,809.0940663911915
12,12,626.984159366271,717.9873319839025,809.0940663911915
13,0.0,449.002487853939,809.0940663911915
13,13,546.5927372230797,704.7395618883693,809.0940663911915
14,0.0,449.002487853939,809.0940663911915
14,14,546.5927372230797,696.578877787381,809.0940663911915
15,0.0,449.002487853939,809.0940663911915
15,15,546.5927372230797,680.5677941426713,809.0940663911915
16,0.0,449.002487853939,809.0940663911915
16,16,549.4954608978531,694.5383330848811,809.0940663911915
17,0.0,449.002487853939,809.0940663911915
17,17,579.6106564536615,698.00241444579,809.0940663911915
18,0.0,449.002487853939,809.0940663911915
18,18,553.8267679478488,693.2440259802559,809.0940663911915
19,0.0,449.002487853939,809.0940663911915
19,19,591.2273420427372,699.1913641371549,809.0940663911915
20,0.0,449.002487853939,809.0940663911915
20,20,574.8711256214191,712.1475703973734,809.0940663911915
21,0.0,450.11424141072695,809.0940663911915
21,21,589.5159573714443,703.1616309067459,809.0940663911915
22,0.0,450.11424141072695,809.0940663911915
22,22,592.9900686631704,704.4005147528642,809.0940663911915
23,0.0,450.11424141072695,809.0940663911915
23,23,592.7445867128139,703.3824262043347,809.0940663911915
24,0.0,450.11424141072695,809.0940663911915
24,24,592.7445867128139,721.097202613919,809.0940663911915
25,0.0,453.85266517691537,809.0940663911915
25,25,644.3292450288415,725.3677443209205,809.0940663911915
26,0.0,453.85266517691537,809.0940663911915
26,26,616.7203833709309,720.5850252924099,809.0940663911915
27,0.0,453.85266517691537,809.0940663911915
27,27,596.1301560370339,729.432789120724,809.0940663911915
28,0.0,456.38738377812234,809.0940663911915
28,28,560.8884162154418,706.4286059218177,809.0940663911915
29,0.0,456.38738377812234,809.0940663911915
29,29,563.2320537225394,714.159767068368,809.0940663911915
30,0.0,456.38738377812234,809.0940663911915
30,30,589.255413339974,705.045286784144,809.0940663911915
31,0.0,456.38738377812234,809.0940663911915
31,31,563.8701881907404,702.204445393548,809.0940663911915
32,0.0,456.38738377812234,809.0940663911915
32,32,563.8701881907404,709.7433936004934,809.0940663911915
33,0.0,456.38738377812234,809.0940663911915
33,33,569.0104512825047,711.554319250762,809.0940663911915
34,0.0,456.38738377812234,809.0940663911915
34,34,511.11566088383773,705.1816372298929,809.0940663911915
35,0.0,456.38738377812234,809.0940663911915
35,35,566.9406815977727,709.4204078138416,809.0940663911915
36,0.0,456.38738377812234,809.0940663911915
36,36,522.9070895049406,690.6857790112742,809.0940663911915
37,0.0,456.38738377812234,809.0940663911915
37,37,522.9070895049406,693.418401469328,809.0940663911915
38,0.0,456.38738377812234,809.0940663911915
38,38,566.9406815977727,714.6115299196422,809.0940663911915
39,0.0,457.34783775555314,809.0940663911915
39,39,571.3220386354769,715.0496656234126,809.0940663911915
40,0.0,457.34783775555314,809.0940663911915
40,40,583.4472697601257,714.1720546317391,809.0940663911915
41,0.0,457.34783775555314,809.0940663911915
41,41,545.6952430206102,717.4247268881503,809.0940663911915
42,0.0,457.34783775555314,809.0940663911915
42,42,607.9042149959281,723.8994507221478,809.0940663911915
43,0.0,457.34783775555314,809.0940663911915
43,43,588.4140829634672,721.9391489456661,809.0940663911915
44,0.0,457.34783775555314,809.0940663911915
44,44,615.6209828786075,736.4870794835699,809.0940663911915
45,0.0,459.43571950449495,809.0940663911915
45,45,661.5495846884083,741.07993966455,809.0940663911915
46,0.0,459.43571950449495,809.0940663911915
46,46,678.6971161755812,744.7014046141204,809.0940663911915
47,0.0,461.28045901404494,809.0940663911915
47,47,684.5559288565353,746.0383418660181,809.0940663911915
48,0.0,461.28045901404494,809.0940663911915
48,48,623.7137970391558,735.0362190057365,809.0940663911915
49,0.0,461.28045901404494,809.0940663911915
49,49,623.7137970391558,745.0806220496436,809.0940663911915
50,0.0,462.70032344030534,809.0940663911915
50,50,647.4786967410313,733.6032497499139,809.0940663911915
51,0.0,462.70032344030534,809.0940663911915
51,51,641.2094500724102,735.0875563449762,809.0940663911915
52,0.0,462.70032344030534,809.0940663911915
52,52,641.2094500724102,734.2720163038895,809.0940663911915
53,0.0,462.70032344030534,809.0940663911915
53,53,641.2094500724102,729.1038818870692,809.0940663911915
54,0.0,462.70032344030534,809.0940663911915
54,54,620.0139186542864,725.5235716148637,809.0940663911915
55,0.0,462.70032344030534,809.0940663911915
55,55,620.0139186542864,726.4156103613152,809.0940663911915
56,0.0,462.70032344030534,809.0940663911915
56,56,632.373196249881,728.4467027401445,809.0940663911915
57,0.0,462.70032344030534,809.0940663911915
57,57,655.9772703799941,733.8144397933198,809.0940663911915
58,0.0,462.70032344030534,809.0940663911915
58,58,627.5384532247061,730.9705580777911,809.0940663911915
59,0.0,462.70032344030534,809.0940663911915
59,59,642.5185880483303,732.4522161251778,809.0940663911915
60,0.0,462.70032344030534,809.0940663911915
60,60,604.5493565861725,728.2071237007501,809.0940663911915
61,0.0,462.70032344030534,809.0940663911915
61,61,672.2526154291049,742.4979110216467,809.0940663911915
62,0.0,462.70032344030534,809.0940663911915
62,62,683.4880219860605,749.7337540106406,809.0940663911915
63,0.0,462.70032344030534,809.0940663911915
63,63,596.3223882573778,734.9369121523645,809.0940663911915
64,0.0,462.70032344030534,809.0940663911915
64,64,596.3223882573778,725.5674880802496,809.0940663911915
65,0.0,462.70032344030534,809.0940663911915
65,65,624.2152763988323,731.4056636974195,809.0940663911915
66,0.0,462.70032344030534,809.0940663911915
66,66,658.423940590431,739.0649878113288,809.0940663911915
67,0.0,464.40130296936843,809.0940663911915
67,67,654.5196916644026,741.1236585011295,809.0940663911915
68,0.0,467.4480726659235,809.0940663911915
68,68,654.5196916644026,740.8366507326018,809.0940663911915
69,0.0,467.4480726659235,809.0940663911915
69,69,654.5196916644026,748.4007912612955,809.0940663911915
70,0.0,467.4480726659235,809.0940663911915
70,70,572.7445364991974,738.536040392011,809.0940663911915
71,0.0,468.92563760665934,809.0940663911915
71,71,547.5552891083139,736.0171156529228,809.0940663911915
72,0.0,468.92563760665934,809.0940663911915
72,72,632.9305094300167,735.213415712911,809.0940663911915
73,0.0,468.92563760665934,809.0940663911915
73,73,632.9305094300167,733.5730670837877,809.0940663911915
74,0.0,468.92563760665934,809.0940663911915
74,74,626.2354370044469,727.6338323596947,809.0940663911915
75,0.0,468.92563760665934,809.0940663911915
75,75,626.2354370044469,727.6338323596947,809.0940663911915
76,0.0,468.92563760665934,809.0940663911915
76,76,624.9988784881843,731.1670168316041,809.0940663911915
77,0.0,468.92563760665934,809.0940663911915
77,77,541.6987277929535,732.9295677754001,809.0940663911915
78,0.0,468.92563760665934,809.0940663911915
78,78,541.6987277929535,728.2333532085811,809.0940663911915
79,0.0,468.92563760665934,809.0940663911915
79,79,541.6987277929535,728.5403423100777,809.0940663911915
80,0.0,468.92563760665934,809.0940663911915
80,80,541.6987277929535,731.5938055354452,809.0940663911915
81,0.0,468.92563760665934,809.0940663911915
81,81,508.785195335712,725.647053637576,809.0940663911915
82,0.0,468.92563760665934,809.0940663911915
82,82,600.2528290896086,732.1872602135381,809.0940663911915
83,0.0,468.92563760665934,809.0940663911915
83,83,586.5295501407022,738.5985160742737,809.0940663911915
84,0.0,468.92563760665934,809.0940663911915
84,84,662.713855832646,746.2169466434682,809.0940663911915
85,0.0,468.92563760665934,809.0940663911915
85,85,627.2303120013353,742.668592260337,809.0940663911915
86,0.0,468.92563760665934,809.0940663911915
86,86,661.1182032588207,746.0573813860856,809.0940663911915
87,0.0,468.92563760665934,809.0940663911915
87,87,662.1717073994503,746.1627318001485,809.0940663911915
88,0.0,468.92563760665934,809.0940663911915
88,88,628.9533542676635,747.1679424128193,809.0940663911915
89,0.0,468.92563760665934,809.0940663911915
89,89,628.9533542676635,745.5623162392043,809.0940663911915
90,0.0,468.92563760665934,809.0940663911915
90,90,609.9459517834662,728.4332672218976,809.0940663911915
91,0.0,468.92563760665934,809.0940663911915
91,91,616.3371985461425,739.856521284921,809.0940663911915
92,0.0,468.92563760665934,809.0940663911915
92,92,616.3371985461425,748.6067653296226,809.0940663911915
93,0.0,468.92563760665934,809.0940663911915
93,93,685.0718256744647,765.8163921329686,809.0940663911915
94,0.0,470.1749579774061,809.0940663911915
94,94,642.2275599991392,749.3249551077565,809.0940663911915
95,0.0,470.1749579774061,809.0940663911915
95,95,704.3121637166107,758.2416648525425,809.0940663911915
96,0.0,470.1749579774061,809.0940663911915
96,96,630.8038291228418,750.0985379241224,809.0940663911915
97,0.0,470.1749579774061,809.0940663911915
97,97,541.1788960894243,735.1656571843301,809.0940663911915
98,0.0,470.1749579774061,809.0940663911915
98,98,541.1788960894243,740.9380773893748,809.0940663911915
99,0.0,470.1749579774061,809.0940663911915
99,99,541.1788960894243,731.2062748768751,809.0940663911915
100,0.0,470.1749579774061,809.0940663911915
100,100,594.3189811519218,732.9307566518612,809.0940663911915
101,0.0,470.1749579774061,809.0940663911915
101,101,632.5596667398846,748.4445108877072,809.0940663911915
102,0.0,470.1749579774061,809.0940663911915
102,102,632.5596667398846,741.9777363121423,809.0940663911915
103,0.0,470.1749579774061,809.0940663911915
103,103,591.6818621343202,717.9199562155707,809.0940663911915
104,0.0,470.1749579774061,809.0940663911915
104,104,591.6818621343202,734.9801284714772,809.0940663911915
105,0.0,470.1749579774061,809.0940663911915
105,105,595.7865007887873,734.408840133974,809.0940663911915
106,0.0,470.1749579774061,809.0940663911915
106,106,578.8232374583166,723.2796016952182,809.0940663911915
107,0.0,470.1749579774061,809.0940663911915
107,107,578.8232374583166,715.9726654191325,809.0940663911915
108,0.0,470.1749579774061,809.0940663911915
108,108,589.4396506708762,715.7255740515693,809.0940663911915
109,0.0,470.1749579774061,809.0940663911915
109,109,589.4396506708762,730.4440197523969,809.0940663911915
110,0.0,470.1749579774061,809.0940663911915
110,110,528.0739543399533,724.3074501193047,809.0940663911915
111,0.0,470.1749579774061,809.0940663911915
111,111,574.6808905833277,738.1099920184677,809.0940663911915
112,0.0,470.1749579774061,809.0940663911915
