Generation,Max_Fitness,Ave_Fitness,Min_Fitness
0,0,546.980775126707,668.6592723816805,772.7382426868103
1,1,550.0232685310991,616.3493790107535,692.5471205158178
2,2,550.0232685310991,584.8090727784347,619.7942151593352
3,3,550.0232685310991,560.409830448192,588.8782531751873
4,4,550.0232685310991,550.1490270565139,550.652061158173
5,5,550.0232685310991,563.1270141512857,615.5419966320319
6,6,550.0232685310991,568.3480611488314,617.0610082847401
7,7,550.0232685310991,579.4933584114902,666.9194900261122
8,8,550.0232685310991,557.9245076874171,580.0441659829689
9,9,550.0232685310991,550.0232685310992,550.0232685310991
10,10,541.6786979531292,549.1866201049063,554.1845969781043
11,11,541.6786979531292,546.6334115270727,550.0232685310991
12,12,541.6786979531292,551.8674903657516,573.1277235423622
13,13,541.6786979531292,543.2955832958846,549.763124666906
14,14,541.6786979531292,553.4189293503395,576.4388341936399
15,15,503.29568534205595,530.8219650548601,541.6786979531294
16,16,503.29568534205595,526.5692087736022,546.3297632330999
17,17,503.29568534205595,512.779423858142,525.778046072856
18,18,503.29568534205595,538.6246548569136,582.263437189632
19,19,503.29568534205595,519.0629566061467,545.7655995837729
20,20,503.29568534205595,528.5998363733145,594.8712946901396
21,21,503.29568534205595,533.4277817420818,595.0555494247635
22,22,503.29568534205595,512.094778130614,534.8229833600316
23,23,503.295685342056,544.6521148797226,585.1389353031403
24,24,473.1057693492628,511.34776176883827,539.4210719569527
25,25,473.1057693492628,495.8828528991741,520.4581410979599
26,26,473.1057693492628,515.8212194762672,572.9832701332328
27,27,473.1057693492628,508.33601532472005,546.0832204305136
28,28,476.38477714589095,533.0999482055038,593.3929211314666
29,29,459.424132602922,495.9481573368845,536.6003690032453
30,30,476.38477714589095,488.02627762244475,503.6657539661823
31,31,476.3415593962048,479.4535114102964,487.0427497711268
32,32,476.3415593962048,487.9933557653541,534.5141057425792
33,33,459.8995731265055,477.38539778846143,497.9595198775011
34,34,459.8995731265055,499.00514176314937,628.4925319105114
35,35,459.8995731265055,495.1333913426496,536.5208025158289
36,36,459.8995731265055,487.53678228072124,535.7073864504333
37,37,459.8995731265056,468.8393979653215,483.61290106155707
38,38,459.8995731265056,467.94192472486094,489.6184329887686
39,39,459.8995731265056,459.8995731265057,459.89957312650563
40,40,459.8995731265056,493.2846703087016,544.2490789233125
41,41,459.8995731265056,479.81214551487176,512.3487915641704
42,42,459.8995731265055,473.0657620545982,525.7305177669688
43,43,459.8995731265055,482.1112945414314,570.9581802011351
44,44,459.8995731265055,459.8995731265055,459.8995731265056
45,45,459.8995731265055,493.7938192950786,578.381438950796
46,46,459.8995731265055,465.6898784659994,477.45031887231585
47,47,459.8995731265055,470.6929219790277,489.9508943527601
48,48,459.8995731265055,494.6019267505165,559.4616042830686
49,49,459.8995731265055,482.09013300988664,559.7639821761496
50,50,459.8995731265055,483.0125344480697,537.2878219648053
51,51,459.8995731265055,459.8995731265055,459.89957312650563
52,52,459.8995731265055,476.41487694839935,542.4760922359749
