Generation,Max_Fitness,Ave_Fitness,Min_Fitness
0,0,453.0930711678308,654.0767443275075,753.7236483409364
1,1,476.38640392477186,618.7038128195103,729.9855993451964
2,2,476.38640392477186,586.5961993258486,680.8182814799932
3,3,476.38640392477186,559.8162162606557,618.2144788555931
4,4,471.1806515430164,542.2664749576926,622.4132198788313
5,5,415.9243878805681,526.2571696742036,601.397689682804
6,6,382.42687149292396,503.4691572336532,587.0624180696152
7,7,382.42687149292396,495.072621795156,609.6702077546406
8,8,422.33614069859505,474.14772996913234,548.9072526550219
9,9,422.33614069859505,472.4583349970295,590.2983375584016
10,10,422.33614069859505,457.57208104990224,530.5401736135532
11,11,417.0144633594033,466.71948346807505,580.7612074368745
12,12,417.0144633594033,467.7890310365034,559.0549069047892
13,13,413.51077522057733,456.3868946130047,566.3588851435991
14,14,399.2696760856234,452.15449817057566,572.2834714962688
15,15,389.97246202029976,443.34870317394956,546.4555757169178
16,16,389.92865455289564,438.70476732315785,525.2461797638119
17,17,389.92865455289564,437.622022396221,534.8720970120498
18,18,384.92499342505613,444.5647839456713,555.5859045203658
19,19,374.2050953484074,431.9296603758589,615.3889835511415
20,20,368.7555378951533,412.9526273876426,513.8966785434575
21,21,368.7555378951533,411.76412961181217,539.8149225595996
22,22,367.5337253712552,412.96629930046504,539.0022351474848
23,23,367.5337253712552,411.6658309693102,512.5703659440485
24,24,367.5337253712552,405.7536808801149,530.4927297385987
25,25,366.285076566016,405.15911351975143,523.9900006784204
26,26,367.5337253712552,397.26380691659745,501.07550503562584
27,27,340.4907410703326,390.86846355190215,487.827457138486
28,28,340.4907410703326,388.10965808318093,484.1933665018596
29,29,340.4907410703326,399.9192587972686,501.2584116654527
30,30,340.4907410703326,383.11418087260097,479.56619878540613
31,31,340.4907410703326,380.5780227212316,461.2611238167313
32,32,340.4907410703326,387.6692964966639,473.11340752129604
33,33,340.4907410703326,377.51842377094965,489.94467369929026
34,34,340.4907410703326,375.26149260155427,489.94476075488996
35,35,332.3661010792684,369.00216758017865,494.21060005340706
36,36,332.3661010792684,386.78143023420716,534.4574737027134
37,37,332.3661010792684,385.1214350930896,524.6129440102364
38,38,332.3661010792684,375.0042789733504,483.02926774232543
39,39,332.3661010792684,376.4290911596321,486.9918939859222
40,40,332.3661010792684,384.2415094757365,511.5443795209614
41,41,332.3661010792684,369.5067044010507,469.0238987113589
42,42,332.3661010792684,374.22648200493046,472.3078271006443
43,43,332.3661010792684,364.0637893276707,516.0604064682886
44,44,330.34961315419946,358.7339823417481,459.0070328838359
45,45,330.34961315419946,348.0390742541512,454.91468459310903
46,46,330.34961315419946,362.5146242945149,444.9020573927232
47,47,328.2477813015627,362.91555579732557,455.14045381923694
48,48,328.2477813015627,356.1478431062457,466.9163468966094
49,49,328.2477813015627,362.3264673690376,454.8156097624872
50,50,328.2477813015627,351.7957803181211,461.4568754397602
51,51,328.2477813015627,368.50135774421966,471.08066227581554
52,52,328.2477813015627,371.3863088808134,446.10364478410133
53,53,328.2477813015627,363.12898982386264,472.55609464482967
54,54,328.2477813015627,355.8475388458289,464.35958224092724
55,55,328.24778130156267,380.24406582730313,543.0596677846135
56,56,328.24778130156267,356.0068548458656,466.75436254383226
57,57,328.24778130156267,367.7549535132811,516.2895556721966
58,58,328.24778130156267,369.74328910283043,461.23486777617615
59,59,328.24778130156267,368.565382814567,461.3792645138654
60,60,328.24778130156267,356.57793948442986,451.25554555450475
61,61,315.03410683784193,353.2584531444294,457.1165479984704
62,62,315.03410683784193,353.6131458780544,477.4375264221513
