Generation,Max_Fitness,Ave_Fitness,Min_Fitness
0,0,520.1159808016666,654.4451429236377,788.1257844006971
1,1,520.1159808016666,600.7056330344873,652.2511875802608
2,2,502.8138759675487,572.2637875173955,606.1531003948143
3,3,502.8138759675487,556.6552479106147,657.0871944020892
4,4,502.8138759675487,543.2517464701125,614.7362654997027
5,5,498.6110903347872,532.1355940730508,636.354155910936
6,6,495.119225760834,522.1749078570602,666.685477816262
7,7,495.119225760834,508.341926412335,555.3535878580658
8,8,486.5659680239896,509.1499290310084,651.5291656785906
9,9,414.60089575220474,505.35740308342895,666.6706212559932
10,10,414.60089575220474,497.9154186485892,604.7117745027268
11,11,414.60089575220474,488.2015205179012,580.0014718420155
12,12,414.60089575220474,477.046936712581,596.6674979124552
13,13,414.60089575220474,455.2105363071463,527.4862216940222
14,14,414.60089575220474,433.53607852902314,550.2168963175437
15,15,414.60089575220474,417.1650938167244,488.20354117161673
16,16,414.60089575220474,418.26312290191635,512.9516384574827
17,17,406.99808251020454,419.238449116001,525.0954292423543
18,18,406.99808251020454,416.78903442072334,511.69067781014843
19,19,406.99808251020454,422.76327261269483,531.4369331128373
20,20,406.99808251020454,419.27773384457595,523.3178803899359
21,21,406.99808251020454,417.97630581426995,605.3196343285599
22,22,406.99808251020454,414.7193992544296,534.184348539348
23,23,391.61462314166295,411.9851614123578,549.0749836231396
24,24,391.61462314166295,417.7359186529513,607.7609004453118
25,25,391.61462314166295,407.26497929860614,469.9879870644447
26,26,391.61462314166295,411.5900215867013,575.9990875928039
27,27,391.61462314166295,406.8568096060363,466.0068219996461
28,28,391.61462314166295,405.2808071657788,547.5417370985318
29,29,391.61462314166295,400.1089513917543,501.3196447680243
30,30,391.61462314166295,395.00031714311984,504.4999490834804
31,31,391.61462314166295,398.77277305209014,504.29136559041956
32,32,391.61462314166295,401.0176857493131,523.0319256165125
33,33,391.61462314166295,398.3788177814152,497.6749051874162
34,34,391.61462314166295,403.35323550896084,600.1006520356253
35,35,391.61462314166295,396.91536364017367,519.0066153505256
36,36,391.61462314166295,398.2718388381815,510.2568079949771
37,37,391.61462314166295,401.2053112692062,575.5380777345911
38,38,391.61462314166295,402.83798228127785,575.5380777345911
39,39,391.61462314166295,400.2161315740384,552.7214267820071
40,40,391.61462314166295,397.59327608869506,560.6156282242623
41,41,391.61462314166295,394.1658045092837,490.5684896382926
42,42,391.61462314166295,402.91298733760493,545.6883657521231
43,43,391.61462314166295,399.4169614316873,533.691524254598
44,44,391.61462314166295,394.77005585905,463.5796954134479
45,45,391.61462314166295,399.1802882906248,508.4506605022956
46,46,391.61462314166295,392.95589959702124,458.6784459095495
47,47,391.61462314166295,407.02975709971616,592.3774410767702
48,48,391.61462314166295,395.7200509956958,512.0993444027497
49,49,391.61462314166295,400.1743878342791,552.7214267820071
50,50,391.61462314166295,405.2649932123784,623.6303920100752
51,51,391.61462314166295,400.5346033251631,600.1006520356253
52,52,391.61462314166295,411.13076942673547,557.2180397444635
53,53,391.61462314166295,396.18023602051085,503.6528543054598
54,54,391.61462314166295,395.2930922335221,575.5380777345911
55,55,391.61462314166295,397.59081478124716,497.5777354169918
56,56,391.61462314166295,401.6156101153214,526.6301493506209
57,57,391.61462314166295,397.3290500201293,557.2180397444635
58,58,391.61462314166295,401.35383963240815,570.7046204927587
59,59,391.61462314166295,399.57949521371694,545.6883657521231
60,60,391.61462314166295,401.6199345653728,511.7083167599849
61,61,391.61462314166295,399.08292900857305,511.7083167599849
62,62,391.61462314166295,397.43861154781183,570.7046204927587
63,63,391.61462314166295,392.86153116628316,453.9600243726486
64,64,391.61462314166295,399.6816339203384,575.5380777345911
65,65,368.7910303306886,400.30110841483145,602.308189847008
66,66,368.7910303306886,409.52625166068685,592.3774410767702
67,67,368.7910303306886,401.47045993460284,525.8155953643696
68,68,368.7910303306886,395.93426990159753,552.7214267820071
69,69,368.7910303306886,408.60688384201086,564.8948595018161
70,70,368.7910303306886,385.36605645479506,468.8720328696827
71,71,368.7910303306886,374.7030990001964,436.1585356963119
72,72,333.77572054465173,370.83519814146763,514.5986257774839
73,73,333.77572054465173,370.1322182585981,461.9919769623084
74,74,333.77572054465173,369.3658268839709,501.4613359499691
75,75,333.77572054465173,371.67364547093536,501.4613359499691
76,76,333.77572054465173,365.92654570322696,458.7100359096678
77,77,333.77572054465173,356.11512337933664,439.73883281998053
78,78,333.77572054465173,339.40940666287247,374.90663783024274
79,79,333.77572054465173,336.43673563518644,425.1757208758185
80,80,333.77572054465173,342.27959113153867,494.8825241849959
81,81,333.77572054465173,340.19656082827055,502.77672562725104
82,82,333.77572054465173,338.7207191812837,506.2821531523754
83,83,333.77572054465173,341.5606555301313,452.3389999421616
84,84,333.77572054465173,334.51422447362745,370.7009169934583
85,85,333.77572054465173,334.44696993615764,367.338190119966
86,86,333.77572054465173,343.7835867631519,499.3791371474521
87,87,333.77572054465173,349.1228724761524,544.4692872499967
88,88,333.77572054465173,335.66433867686067,390.4245370321386
89,89,333.77572054465173,340.84718488725565,459.9447920322572
90,90,333.77572054465173,349.07195661085535,506.2821531523754
91,91,333.77572054465173,336.242661533381,407.59558884640876
92,92,333.77572054465173,348.0052345185027,487.961720413552
93,93,333.77572054465173,344.7408712790121,542.2617494386141
94,94,333.77572054465173,343.53879936440825,467.9766927673584
95,95,333.77572054465173,340.1985132316147,487.961720413552
96,96,333.77572054465173,342.5536549713342,568.5972272872834
97,97,333.77572054465173,338.3864657333911,519.0608609658848
98,98,333.77572054465173,340.56392654081804,450.3641496093083
99,99,333.77572054465173,336.2114867449317,389.9016816479712
100,100,333.77572054465173,335.9713294135883,443.55616399150335
101,101,333.77572054465173,361.409490779431,620.0177018657199
102,102,333.77572054465173,336.04525731305165,398.1261202234454
103,103,333.77572054465173,348.9816946276182,506.2821531523754
104,104,333.77572054465173,346.7851755879672,485.81672964301316
105,105,333.77572054465173,346.00359133422285,502.77672562725104
106,106,333.77572054465173,341.3899975777861,452.41790539796585
107,107,333.77572054465173,338.655397001287,439.73883281998053
108,108,333.77572054465173,349.18559134129663,489.67197062805127
109,109,325.191825422845,342.1838253608013,499.3791371474521
110,110,325.191825422845,341.5164774785533,489.67197062805127
111,111,325.191825422845,341.5974773758941,544.4692872499967
112,112,325.191825422845,337.85864724363137,441.51312836676465
113,113,325.191825422845,340.62490641111776,498.40175054808947
114,114,325.191825422845,338.636174762285,499.3791371474521
115,115,325.191825422845,328.77488479351086,374.90663783024274
116,116,325.191825422845,332.36810299382,513.4466893948395
117,117,325.191825422845,337.36884440871114,521.1007404282677
118,118,325.191825422845,328.8389795367842,487.02829426298024
119,119,325.191825422845,335.28026287257836,482.68377887308435
120,120,325.191825422845,328.1396785628879,429.04848056594136
121,121,325.191825422845,331.9807647236038,472.6182235268717
122,122,325.191825422845,339.74730091332043,579.9775041377197
123,123,325.191825422845,329.82128622437625,415.80199324347984
124,124,325.191825422845,336.1934324953409,535.88539212819
125,125,325.191825422845,337.5908852951803,491.943803439577
126,126,325.191825422845,330.23902070780554,434.43701861443435
127,127,325.191825422845,327.8104133944939,369.54805609497964
128,128,325.191825422845,341.55436769703175,473.9172220919666
129,129,325.191825422845,348.82769203492876,603.6494368570089
130,130,325.191825422845,332.6633032864678,459.89984795116385
131,131,325.191825422845,339.27885676892924,521.1007404282677
132,132,325.191825422845,330.04893336245635,459.6651693722648
133,133,325.191825422845,325.6022501599815,345.71306227968506
134,134,325.191825422845,338.30620701445173,533.6778543168073
135,135,325.191825422845,335.9061281713659,525.9546433579522
136,136,325.191825422845,336.0746754869976,533.6778543168073
137,137,325.191825422845,330.3966311193833,471.5935316908247
138,138,325.191825422845,325.93255256742975,362.22818265209855
139,139,325.191825422845,332.5335555459922,434.4619549713383
140,140,325.191825422845,330.252429315058,471.87382878977087
141,141,325.191825422845,326.0513046828943,368.1657884253258
142,142,325.191825422845,330.17950850387575,513.4466893948395
143,143,325.191825422845,334.91719113730267,459.6651693722648
144,144,325.191825422845,335.59903951901373,523.9337973878361
145,145,325.191825422845,329.8304235717071,395.4462247069392
146,146,325.191825422845,333.0662801517462,482.68377887308435
147,147,325.191825422845,336.7584429999841,533.6778543168073
148,148,325.191825422845,332.7842417367232,458.9882115673742
149,149,325.191825422845,338.0327121929556,498.40175054808947
150,150,325.191825422845,332.0341720687,461.18723032547507
151,151,325.191825422845,334.88618324146535,525.9546433579522
152,152,325.191825422845,335.7891971137335,509.1152800157732
153,153,325.191825422845,336.1061129069248,525.9546433579522
154,154,325.191825422845,333.30745095436055,434.97314112081267
155,155,325.191825422845,333.82830730781626,513.4466893948395
156,156,325.191825422845,339.4021390838102,489.6848540102296
157,157,325.191825422845,330.21125470896607,443.8340102761591
158,158,325.191825422845,326.288918631455,360.2071352088819
159,159,325.191825422845,330.8412628420855,461.18723032547507
160,160,325.191825422845,338.4105301231315,471.87382878977087
161,161,325.191825422845,331.7927464604075,449.543662689288
162,162,325.191825422845,341.4104559261326,507.16858954002487
163,163,325.191825422845,339.22779995162523,487.7066397887742
164,164,325.191825422845,332.07409145276046,461.18723032547507
165,165,325.191825422845,327.3510731653863,379.2698133351277
166,166,325.191825422845,329.6664153538371,459.89984795116385
167,167,325.191825422845,331.6143762889359,486.2986290631892
168,168,325.191825422845,332.6580622222502,434.4619549713383
169,169,325.191825422845,334.15549554521897,494.60955674878477
170,170,325.191825422845,338.80520254947004,525.9546433579522
171,171,325.191825422845,337.887994009379,521.1007404282677
