Generation,Max_Fitness,Ave_Fitness,Min_Fitness
0,0,525.676135060943,674.0525484418791,810.4788815204422
1,1,494.7442564961594,640.3918804921869,808.9121416966248
2,2,494.7442564961594,591.9173160330662,666.0640446849749
3,3,464.6943135786612,572.8022170066755,655.4784016733656
4,4,464.6943135786611,548.205205763416,619.9321616502607
5,5,464.6943135786611,534.6056358787472,633.5554954215002
6,6,431.9365041002184,517.5231156402035,626.1143256971926
7,7,419.20347346792283,499.71473285035626,588.176874058652
8,8,419.20347346792283,489.9162975956184,599.9351957433333
9,9,419.20347346792283,475.0283769154131,555.8668155558144
10,10,419.20347346792283,466.0040753648396,555.0802912154569
11,11,419.20347346792283,452.47667262808665,534.1953536525863
12,12,419.20347346792283,451.1454895236389,559.4591179063858
13,13,419.20347346792283,449.84509434965423,528.898923323503
14,14,407.32159650791385,441.8066477917699,524.2637481557015
15,15,407.32159650791385,448.12815845606383,544.63011967034
16,16,407.339314057077,454.0809610698859,634.2022793268543
17,17,404.53578540214943,445.0970354661873,543.4662012683594
18,18,400.5859353473444,441.3114925973012,547.6865209385064
19,19,379.0319416496458,434.7425360296119,547.1558163846191
20,20,379.0319416496458,435.3413447203441,537.9100626574012
21,21,379.0319416496458,431.3302009766607,525.770068848699
22,22,379.0319416496458,433.5377393801142,530.5697247605658
23,23,379.0319416496458,433.4373640505781,521.4033481459854
24,24,379.0319416496458,424.3899812795431,542.4973118474168
25,25,379.0319416496458,426.7050494567744,511.33342846511357
26,26,379.0319416496458,417.7979413406008,495.20421841287214
27,27,379.0319416496458,418.3474041593992,542.1642176111646
28,28,379.0319416496458,419.13231201766854,512.5127359865334
29,29,379.0319416496458,413.1748191408376,508.14189280227043
30,30,379.0319416496458,408.85684587793895,503.21077598335427
31,31,379.0319416496458,404.33434627428045,510.39174750096527
32,32,379.0319416496458,405.24355008174933,507.08850497895827
33,33,379.0319416496458,423.4404073745664,506.04076852833055
34,34,379.0319416496458,411.01975715847766,510.39174750096527
35,35,379.0319416496458,418.8819964071913,507.08850497895827
36,36,379.0319416496458,405.4644125999387,506.04076852833055
37,37,379.0319416496458,408.8735555259948,501.7482481479987
38,38,379.0319416496458,415.0576807514272,500.280092818237
39,39,379.0319416496458,406.91744393519787,503.21077598335427
40,40,379.0319416496458,406.1758701256376,499.48078137281067
41,41,379.0319416496458,404.6008375516904,499.48078137281067
42,42,379.0319416496458,410.20904253198074,506.04076852833055
43,43,379.0319416496458,406.3135268090162,520.3670736481956
44,44,379.0319416496458,408.82625187027514,510.39174750096527
45,45,379.0319416496458,402.9587656504571,503.2107759833542
46,46,379.0319416496458,412.1886080172741,499.1159634028108
47,47,379.0319416496458,398.0414605273512,497.73853083912417
48,48,379.0319416496458,411.9599812091773,501.7482481479987
49,49,379.0319416496458,411.3378593934621,510.3917475009653
50,50,370.90730165858156,407.79211479847174,506.04076852833055
51,51,370.90730165858156,403.74166811995354,503.2107759833542
52,52,370.90730165858156,410.68795098310017,506.49988476039215
53,53,370.90730165858156,399.4452584530058,489.56620587502266
54,54,370.90730165858156,417.04279907590404,595.7698499549915
55,55,370.90730165858156,398.8121091093554,499.4807813728106
56,56,370.90730165858156,397.7647821792384,484.59789348228804
57,57,370.90730165858156,402.46519588475513,490.99132341174663
58,58,370.90730165858156,405.17543269591704,501.7482481479987
59,59,370.90730165858156,409.8491762711274,501.7482481479987
60,60,370.90730165858156,410.3592637052683,498.7278633816036
61,61,370.90730165858156,402.98965496437893,504.456247413748
62,62,370.90730165858156,406.71539583553135,510.39174750096527
63,63,370.90730165858156,394.1242259898465,574.3657845138996
64,64,370.90730165858156,408.9092480747344,519.6225913696235
65,65,370.90730165858156,401.77945572592813,495.08613599229005
66,66,370.90730165858156,398.38364157446216,491.77871674512335
67,67,370.90730165858156,407.29577401472307,498.7278633816036
68,68,370.90730165858156,397.3261091131777,496.7185164413256
69,69,370.90730165858156,390.1564361263918,502.2671075099011
70,70,370.90730165858156,398.5717871619088,502.05877327228524
71,71,370.90730165858156,402.51041092991005,494.45104966613764
72,72,370.90730165858156,405.98902244686906,494.45104966613764
73,73,370.90730165858156,403.2767415526604,498.7278633816036
74,74,358.1456546367578,394.0350902220744,498.7278633816036
75,75,358.1456546367578,395.57580121115285,504.52432137662066
76,76,358.1456546367578,399.5551003893968,498.7278633816036
77,77,358.1456546367578,403.3761025163825,498.7278633816036
78,78,358.1456546367578,398.35632759364194,498.7278633816036
79,79,358.1456546367578,400.0528337403824,494.4510496661376
80,80,358.14565463675774,394.9513067235887,502.05877327228524
81,81,358.14565463675774,397.6473222201615,498.7278633816036
82,82,358.14565463675774,395.6091733383021,483.35203671492604
83,83,358.14565463675774,395.0852628507886,502.2671075099011
84,84,358.14565463675774,400.4232655622,495.0861359922901
85,85,358.14565463675774,392.86569809543175,523.3840156732499
86,86,358.14565463675774,387.354996674172,490.99132341174663
87,87,358.14565463675774,394.0908256156631,479.39380580534896
88,88,358.14565463675774,374.12142955873105,477.2652648269344
89,89,358.14565463675774,387.5235489285022,566.0027321559269
90,90,346.487944378643,385.8725593786177,474.65015053752126
91,91,346.487944378643,383.74247817937487,481.6145507944368
92,92,346.487944378643,380.4384645256014,481.89884885840394
93,93,346.487944378643,378.04446961229985,477.7058875257935
94,94,346.487944378643,384.15702075712494,486.25342632788704
95,95,346.487944378643,383.27506664949215,473.0501440740532
96,96,346.487944378643,381.88606590356596,492.68089349280206
97,97,346.487944378643,390.7247356661057,488.1551322934851
98,98,346.487944378643,384.5733429929124,488.1551322934851
99,99,346.487944378643,378.88346361187314,481.89884885840394
100,100,346.487944378643,378.0755463389992,536.2802192169213
101,101,346.48794437864296,374.24488499866567,482.54380155492265
102,102,346.48794437864296,384.6757637190612,534.7428083506376
103,103,346.48794437864296,380.46960771183666,488.10610476063107
104,104,346.48794437864296,379.8697547347459,485.41083981280593
105,105,334.0762058324965,374.4708543997978,543.2863710299562
106,106,334.0762058324965,370.9000135505377,480.87620584320695
107,107,334.0762058324965,372.91306643390504,479.9326191123195
108,108,334.0762058324965,373.83515190514555,468.9374530618618
109,109,334.0762058324965,371.0852781216594,485.20250557519006
110,110,334.0762058324965,375.6748470760365,472.299159161387
111,111,334.0762058324965,380.64384875315847,615.3837844800933
112,112,334.0762058324965,370.9178564396893,579.3047162766509
113,113,321.62585883500753,376.121393141022,470.24113860028916
114,114,321.62585883500753,361.59589225701825,465.4360116838161
115,115,321.62585883500753,358.8055292723786,473.44053956116284
116,116,321.62585883500753,357.7189129065173,464.08081791694485
117,117,321.62585883500753,359.6029026471712,467.625151587663
118,118,321.6258588350074,361.86003152023017,458.1705775364493
119,119,321.6258588350074,352.3555538002762,460.87528012227
120,120,321.6258588350074,362.91293875916074,460.87528012227
121,121,321.6258588350074,360.2068369948221,463.05591283780853
122,122,321.6258588350074,369.152507055678,460.7075079294871
123,123,321.6258588350074,363.6301203899121,457.71589116314107
124,124,321.6258588350074,359.9556141320608,471.90918934659095
125,125,321.6258588350074,357.7360808029058,448.93894549129635
126,126,321.6258588350074,357.65913739501775,459.35582023633145
127,127,321.6258588350074,350.5986947532277,440.59103387585634
128,128,321.6258588350074,344.6738968400977,456.16109769105185
129,129,321.6258588350074,354.2984901192317,445.3790530566538
130,130,321.6258588350074,347.52145444051035,464.7128523719283
131,131,321.6258588350074,343.6776569880808,445.64450731915844
132,132,321.6258588350074,340.819112006242,450.3857019104126
133,133,321.6258588350074,351.01503590518666,464.71285237192825
134,134,321.6258588350074,357.9966081661544,464.71285237192825
135,135,321.6258588350074,361.75565209728893,461.7045787915311
136,136,321.6258588350074,344.89922699795335,464.71285237192825
137,137,321.6258588350074,348.8919910153571,459.09416544893713
138,138,284.38086286247795,344.16021383870816,450.60556584031946
139,139,284.38086286247795,342.1918670519372,461.7045787915311
140,140,284.38086286247795,344.5739898786589,461.7045787915311
141,141,284.38086286247795,352.17069170498945,450.60556584031946
142,142,284.38086286247795,348.67534669901215,457.71589116314107
143,143,284.38086286247795,349.17370782481134,450.60556584031946
144,144,284.38086286247795,344.7914882483902,444.36656489422234
145,145,284.38086286247795,350.6633885680092,451.6304709194558
146,146,284.38086286247795,346.68339237510395,444.36656489422234
147,147,284.38086286247795,344.6119892976047,464.71285237192825
