Generation,Max_Fitness,Ave_Fitness,Min_Fitness
0,0,507.96679561844854,658.3829434853584,823.5129944099388
1,1,467.49599921081835,632.9663666084048,761.0397077930681
2,2,467.9477562440002,595.6585970381933,717.3106330059817
3,3,467.9477562440002,572.9180910580023,663.9320340302593
4,4,487.74201479996555,556.9837430994162,670.3218971548052
5,5,469.40633929204824,543.6365170647261,640.0226635698465
6,6,451.51756297320514,519.7519580113465,614.9365358191877
7,7,410.1648294142355,502.85899321214094,590.0350504745537
8,8,410.1648294142355,498.9084754777656,592.3921815065617
9,9,404.1872597026734,483.9830029988254,592.8029073895705
10,10,410.1648294142355,485.52491097967527,606.0448699110783
11,11,410.1648294142355,476.29468673767536,616.4248308832766
12,12,410.1648294142355,478.66552573772606,609.8309112442216
13,13,410.1648294142355,487.47367482154675,594.9638373360035
14,14,403.7369508362146,471.1339655907879,547.3668572828634
15,15,403.7369508362146,462.74687756945343,553.5773365366955
16,16,393.0641059813711,453.2992101191399,538.4235209276836
17,17,393.0641059813711,470.396913788206,609.093613943884
18,18,393.0641059813711,449.48415685377825,614.6216273169119
19,19,393.0641059813711,444.2020952897128,574.0966919237826
20,20,384.12902649045316,429.43725916865026,633.2323776820758
21,21,384.12902649045316,439.33821722121917,589.9846155197816
22,22,384.12902649045316,432.9013550057262,584.5699867392514
23,23,384.12902649045316,429.8706032091415,552.1093741310573
24,24,384.12902649045316,430.15207811596133,551.7874288702475
25,25,367.32922035016554,430.53264074851523,543.8792307885303
26,26,367.32922035016554,428.7841240992242,546.6400152104882
27,27,367.32922035016554,417.3952131260306,582.6844860007878
28,28,367.32922035016554,415.2899857854574,507.4780511770424
29,29,365.27188045447707,412.5661168004188,518.0593280169305
30,30,365.27188045447707,407.87607540331044,520.0173640985367
31,31,365.27188045447707,408.1901951231105,520.5783672956751
32,32,365.27188045447707,414.9998647663332,560.5104802466678
33,33,365.27188045447696,410.06098335086375,538.3776064565673
34,34,365.27188045447696,407.19185106153185,499.3734894716739
35,35,365.27188045447696,405.83562550279777,537.3437809283387
36,36,365.27188045447696,411.5847758459326,506.22958854451366
37,37,361.4328936883015,400.47554743423416,505.0290531963939
38,38,361.4328936883015,403.3531906573124,541.4823551430029
39,39,361.4328936883015,398.3707489701633,566.0711923151566
40,40,361.4328936883014,412.56005463914045,531.4011302479996
41,41,361.4328936883014,409.3698769775363,514.2770294771584
42,42,340.3918063164679,398.14900239867245,563.4807751641223
43,43,308.45031166673914,390.8432824100357,515.5762213632669
44,44,340.3918063164679,391.1919162698012,520.9754376244586
45,45,348.58537138869065,397.99840226777457,507.34878156741206
46,46,351.12921149347613,397.76761729905525,685.905191126317
47,47,340.391806316468,382.5801053789553,479.05998020751724
48,48,334.51486029451695,387.45680982908414,470.5966788164849
49,49,334.51486029451695,384.73928073885696,568.3080689362866
50,50,334.51486029451695,389.51969563655183,594.3147469389062
51,51,340.391806316468,401.70012462122816,538.9437278353226
52,52,340.391806316468,380.65247941340334,530.6482335764208
53,53,340.391806316468,386.3914072872641,508.4513372376739
54,54,341.1444994669941,396.094469566282,533.1554426957756
55,55,341.1444994669941,380.8889813070821,539.3840754654707
56,56,329.6016239125457,376.7781171403618,514.6878295833187
57,57,329.6016239125457,400.05557016739755,534.9317142445993
58,58,329.6016239125457,383.88381449290335,533.1554426957756
59,59,329.6016239125457,384.5802777843397,624.7874053899951
60,60,329.6016239125457,381.8023038913935,517.8916020070867
61,61,329.6016239125457,383.7476413550523,522.3513919832377
62,62,329.6016239125457,380.51190754366456,538.728925286892
63,63,329.6016239125457,377.5728073547631,544.8783793375966
64,64,329.6016239125457,373.60499406232304,521.1085102888026
65,65,329.6016239125457,396.10853275662805,599.1140128856164
66,66,327.3117492996821,373.0708533393205,494.08650377502494
67,67,327.66166540850645,375.8099930314028,534.2332844148199
68,68,329.6016239125457,370.5726521120302,495.81317055961466
69,69,329.6016239125457,381.8098567264735,543.0646643119629
70,70,329.6016239125457,371.6611400117908,510.6600765207092
71,71,329.6016239125457,374.1719709944824,563.8092653216686
72,72,329.6016239125457,373.26943175700285,504.50074843486124
73,73,329.6016239125457,369.34702005700814,476.38668496978585
74,74,329.6016239125457,376.82894142065396,613.0557516460926
75,75,329.6016239125457,370.10279701286424,522.1526833751944
76,76,329.6016239125457,362.2182481068716,488.75428774994714
77,77,329.6016239125457,377.9738750080019,499.2107590394136
78,78,329.6016239125457,387.17640331789386,600.8816460243696
79,79,329.6016239125457,382.34400873630386,506.5650380633509
80,80,329.6016239125457,372.0965646350427,500.029070481006
81,81,312.491969605377,369.6276329773037,519.0677837949721
82,82,296.79260140862436,370.0852525983074,526.4601319064699
83,83,296.79260140862436,361.2271647031797,598.1906921376745
84,84,296.79260140862436,367.8256249897577,580.1622839420974
85,85,296.79260140862436,373.2338254926092,555.9854943839841
86,86,296.79260140862436,358.40640386800186,495.0308683048211
87,87,296.79260140862436,362.12345783092366,478.3169136235875
88,88,296.79260140862436,357.692781135435,438.8899870292734
89,89,296.79260140862436,354.3479850326064,512.3863885942848
90,90,296.79260140862436,355.31963926506666,589.7352267379498
91,91,296.79260140862436,350.95043113199716,558.0449680446097
92,92,296.79260140862436,341.6193133613192,474.37197529986173
93,93,296.79260140862436,331.4808337378479,459.8772769365017
94,94,284.38086286247807,337.02235257975536,456.9463840019688
95,95,284.38086286247807,343.07749249365406,617.5338374360994
96,96,284.38086286247795,341.58388118550704,556.8212025885906
97,97,284.38086286247795,331.64720337058185,475.88259875972005
98,98,284.38086286247795,340.29423373227445,551.9753729696911
99,99,284.38086286247795,339.03403577955,548.478214219225
100,100,284.38086286247795,352.74241122368045,627.0530868474661
101,101,284.38086286247795,340.2213947249986,459.8035241429964
102,102,284.38086286247795,331.0728227935781,501.51427021156996
103,103,284.38086286247795,346.08236378329246,510.8181243879406
104,104,284.38086286247795,323.6369804489711,433.410635989663
105,105,284.38086286247795,327.6536355493266,514.3905844812424
106,106,284.38086286247795,334.5125564291054,514.7653830544905
107,107,284.38086286247795,331.21951704344923,431.75694261855085
108,108,284.38086286247795,322.8666868261104,548.266600133741
109,109,284.38086286247795,321.0468557687645,529.4232460761588
110,110,284.38086286247795,325.78312407790486,432.21277942671315
111,111,284.38086286247795,326.44984006330475,500.1410070598013
112,112,284.38086286247795,322.2649670297259,569.480985676878
113,113,284.38086286247795,337.71822439280385,524.551820730365
114,114,284.38086286247795,330.35925873149694,484.12707714196085
115,115,284.38086286247795,344.3514088935109,497.32616765662254
116,116,284.38086286247795,339.2956240097473,490.96637335603003
117,117,284.38086286247795,325.77983730174407,479.66913151284
118,118,284.38086286247795,322.3036783282469,454.13328273019135
119,119,284.38086286247795,332.40917655437835,492.8668917564403
120,120,284.38086286247795,333.79817549561244,490.170730356239
121,121,284.38086286247795,328.66763735948206,444.53464545582233
122,122,284.38086286247795,322.6947920883954,410.0123689975198
123,123,284.38086286247795,331.7817496139618,498.2250159846909
124,124,284.38086286247795,332.659565011027,577.4588968151554
125,125,284.38086286247795,318.1294960386667,449.2481728231431
126,126,284.38086286247795,319.7295580072637,446.8956772284072
127,127,284.38086286247795,314.98100849375874,436.3091998071266
128,128,284.38086286247795,331.09990062592755,496.6142235722374
129,129,284.38086286247795,337.3399058681253,513.9230508379171
130,130,284.38086286247795,329.3033374630673,460.5863649288677
131,131,284.38086286247795,329.17073678842445,492.8668917564403
132,132,284.38086286247795,324.5594205417096,501.0271942004275
133,133,284.38086286247795,320.9610676866638,482.38305260921425
134,134,284.38086286247795,342.84359172864424,485.1436807975851
135,135,284.38086286247795,327.94660980985543,503.67783489715345
136,136,284.38086286247795,329.33622363669303,436.49192723738156
137,137,284.38086286247795,325.9570235706939,448.0612491056712
138,138,284.38086286247795,322.04288437566106,441.8953972718899
139,139,284.38086286247795,323.18877232156945,417.5596945145256
140,140,284.38086286247795,329.47528108283456,482.7320919889998
141,141,284.38086286247795,315.47371465111394,424.2000009949568
142,142,284.38086286247795,340.3383462436353,485.3178489535383
143,143,284.38086286247795,318.48601233158007,482.38305260921425
144,144,284.38086286247795,329.03675812603854,531.3385148567999
145,145,284.38086286247795,319.84584597987265,487.352203146488
146,146,284.38086286247795,301.4904744149311,406.34238121694517
147,147,284.38086286247795,334.7029172939028,515.2793247508534
148,148,284.38086286247795,323.7504450482373,430.8889546629738
149,149,284.38086286247795,321.5202856591332,545.0457580609068
150,150,284.38086286247795,324.9178133148277,477.75238895762703
